t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
12180,9613677.3,38.482,19363649333,28,0
12210,9631614.7,38.5671,19161602222,28,0
12240,9649329.2,38.652,18962065755,28,0
12270,9669707.1,38.7427,18732529288,28,0
12300,9690085.0,38.8334,18502992821,28,0
12330,9709300.7,38.9227,18286546839,28,0
12360,9727247.5,39.0106,18084394489,27,0
12390,9745194.2,39.0985,17882242138,27,0
12420,9763141.0,39.1864,17680089788,27,0
12450,9781087.8,39.2705,17477937438,27,0
12480,9799034.5,39.3502,17275785088,27,0
12510,9816981.3,39.4299,17073632738,27,0
12540,9832729.2,39.5037,16896248621,27,0
12570,9848477.0,39.5768,16718864505,27,0
12600,9873949.4,35.5371,33067677937,35,0
12630,9904748.5,35.6784,32720757354,35,0
12660,9937970.6,36.1049,32346543156,35,0
12690,9966338.5,36.2117,32027006690,35,0
12720,9992043.1,36.287,31737470223,34,0
12750,10017747.7,36.3964,31447933756,34,0
12780,10043452.3,36.4972,31158397289,34,0
12810,10069156.9,36.6054,30868860823,34,0
12840,10095093.7,37.0258,30576708473,34,0
12870,10118134.9,37.1311,30317172006,34,0
12900,10141176.2,37.2839,30057635539,34,0
12930,10164217.4,37.4443,29798099072,34,0
12960,10189922.0,37.5991,29508562605,34,0
12990,10215626.6,37.7583,29219026139,34,0
13020,10238667.8,37.9005,28959489672,34,0
13050,10264372.4,38.0342,28669953205,34,0
13080,10290077.0,38.2276,28380416738,34,0
13110,10315781.6,38.6248,28090880272,34,0
13140,10338822.8,38.7077,27831343805,34,0
13170,10364527.4,38.8332,27541807338,34,0
13200,10387568.6,39.2306,27282270871,34,0
13230,10413273.2,39.6551,26992734404,34,0
13260,10441641.2,40.0718,26673197938,34,0
13290,10467345.7,40.3873,26383661471,34,0
13320,10495713.7,40.6593,26064125004,34,0
13350,10521418.3,40.9258,25774588537,33,0
13380,10547122.9,41.1929,25485052071,33,0
13410,10572827.4,41.4403,25195515604,33,0
13440,10598532.0,41.6812,24905979137,33,0
13470,10624236.6,41.9033,24616442670,33,0
13500,10649941.2,42.1417,24326906203,33,0
13530,10675645.8,42.3139,24037369737,33,0
13560,10701350.4,42.4635,23747833270,33,0
13590,10729718.3,42.6317,23428296803,33,0
13620,10755422.9,42.7868,23138760336,33,0
13650,10783790.8,42.9405,22819223870,33,0
13680,10809495.4,43.0745,22529687403,32,0
13710,10835200.0,43.2025,22240150936,32,0
13740,10860904.6,43.3225,21950614469,32,0
13770,10881282.5,43.4283,21721078003,32,0
13800,10906987.1,43.5447,21431541536,32,0
13830,10932691.7,43.6572,21142005069,32,0
13860,10958396.2,43.7689,20852468602,32,0
13890,10984100.8,43.8802,20562932135,32,0
13920,11007142.1,43.9807,20303395669,32,0
13950,11030183.3,44.0917,20043859202,32,0
13980,11050561.2,44.1924,19814322735,32,0
14010,11073602.4,44.3035,19554786268,32,0
14040,11096643.7,44.4145,19295249802,32,0
14070,11119684.9,44.5147,19035713335,32,0
14100,11142726.1,44.6096,18776176868,32,0
14130,11165767.4,44.7026,18516640401,32,0
14160,11186145.2,44.7876,18287103934,32,0
14190,11206523.1,44.8737,18057567468,32,0
14220,11226431.5,44.9537,17833319531,32,0
14250,11244378.3,45.0352,17631167181,30,0
14280,11262325.0,45.1167,17429014831,30,0
14310,11280271.8,45.1982,17226862481,30,0
14340,11298218.6,45.2797,17024710131,30,0
14370,11316165.3,45.3362,16822557781,30,0
14400,11332611.2,45.3855,16637310888,30,0
14430,11347894.7,45.4327,16465158538,29,0
14460,11363178.1,45.4767,16293006187,29,0
14490,11377198.4,45.4922,16135081669,29,0
14520,11389818.4,45.5056,15992929318,28,0
14550,11402438.5,45.5189,15850776968,28,0
14580,11414630.5,45.5315,15713446424,28,0
14610,11424587.2,45.5409,15601294073,27,0
14640,11433654.7,45.5499,15499157263,27,0
14670,11441180.3,45.5586,15414389030,26,0
14700,11448705.9,45.5674,15329620796,26,0
14730,11456231.5,45.5761,15244852563,26,0
14760,11463757.1,45.5848,15160084330,26,0
14790,11471282.7,45.5933,15075316096,26,0
14820,11478808.2,45.6,14990547863,26,0
14850,11486333.8,45.6067,14905779630,26,0
14880,11493859.4,45.6112,14821011396,26,0
14910,11501385.0,45.6156,14736243163,26,0
14940,11508910.6,45.6201,14651474929,26,0
14970,11516436.2,45.6246,14566706696,26,0
15000,11523961.8,45.629,14481938463,26,0
15030,11531487.4,45.6335,14397170229,26,0
15060,11539013.0,45.638,14312401996,26,0
15090,11546538.5,45.6425,14227633762,26,0
15120,11554064.1,45.6469,14142865529,26,0
15150,11561589.7,45.6514,14058097296,26,0
15180,11569115.3,45.6558,13973329062,26,0
15210,11576640.9,45.6598,13888560829,26,0
15240,11584166.5,45.6633,13803792596,26,0
15270,11591692.1,45.6657,13719024362,26,0
15300,11599217.7,45.6677,13634256129,26,0
15330,11606743.3,45.6693,13549487895,26,0
15360,11611605.5,45.6709,13494719662,26,0
15390,11616467.7,45.6724,13439951429,26,0
15420,11621330.0,45.6738,13385183195,26,0
15450,11623761.1,45.6752,13357799078,26,0
15480,11626192.2,45.6767,13330414962,26,0
15510,11628623.3,45.6781,13303030845,26,0
15540,11629727.7,45.6788,13290590825,26,0
15570,11629727.7,45.6788,13290590825,25,0
15600,11629727.7,45.6788,13290590825,25,0
15630,11629727.7,45.6788,13290590825,25,0
15660,11629727.7,45.6788,13290590825,25,0
15690,11629727.7,45.6788,13290590825,25,0
15720,11629727.7,45.6788,13290590825,25,0
15750,11629727.7,45.6788,13290590825,25,0
15780,11629727.7,45.6788,13290590825,25,0
15810,11629727.7,45.6788,13290590825,25,0
15840,11629727.7,45.6788,13290590825,25,0
15870,11629727.7,45.6788,13290590825,25,0
15900,11629727.7,45.6788,13290590825,25,0
15930,11629727.7,45.6788,13290590825,25,0
15960,11629727.7,45.6788,13290590825,25,0
15990,11629727.7,45.6788,13290590825,25,0
16020,11629727.7,45.6788,13290590825,25,0
16050,11629727.7,45.6788,13290590825,25,0
16080,11629727.7,45.6788,13290590825,25,0
16110,11629727.7,45.6788,13290590825,25,0
16140,11629727.7,45.6788,13290590825,25,0
16170,11629727.7,45.6788,13290590825,25,0
16200,11629727.7,45.6788,13290590825,25,0
16230,11629727.7,45.6788,13290590825,25,0
16260,11629727.7,45.6788,13290590825,25,0
16290,11629727.7,45.6788,13290590825,25,0
16320,11629727.7,45.6788,13290590825,25,0
16350,11629727.7,45.6788,13290590825,25,0
16380,11629727.7,45.6788,13290590825,25,0
16410,11629727.7,45.6788,13290590825,25,0
16440,11629727.7,45.6788,13290590825,25,0
16470,11629727.7,45.6788,13290590825,25,0
16500,11629727.7,45.6788,13290590825,25,0
16530,11629727.7,45.6788,13290590825,25,0
16560,11629727.7,45.6788,13290590825,25,0
16590,11629727.7,45.6788,13290590825,25,0
16620,11629727.7,45.6788,13290590825,25,0
16650,11629727.7,45.6788,13290590825,25,0
16680,11629727.7,45.6788,13290590825,25,0
16710,11629727.7,45.6788,13290590825,25,0
16740,11629727.7,45.6788,13290590825,25,0
16770,11629727.7,45.6788,13290590825,25,0
16800,11629727.7,45.6788,13290590825,25,0
16830,11629727.7,45.6788,13290590825,25,0
16860,11629727.7,45.6788,13290590825,25,0
16890,11629727.7,45.6788,13290590825,25,0
16920,11629727.7,45.6788,13290590825,25,0
16950,11629727.7,45.6788,13290590825,25,0
16980,11629727.7,45.6788,13290590825,25,0
17010,11629727.7,45.6788,13290590825,25,0
17040,11629727.7,45.6788,13290590825,25,0
17070,11629727.7,45.6788,13290590825,25,0
17100,11629727.7,45.6788,13290590825,25,0
17130,11629727.7,45.6788,13290590825,25,0
17160,11629727.7,45.6788,13290590825,25,0
17190,11629727.7,45.6788,13290590825,25,0
17220,11629727.7,45.6788,13290590825,25,0
17250,11629727.7,45.6788,13290590825,25,0
17280,11629727.7,45.6788,13290590825,25,0
17310,11629727.7,45.6788,13290590825,25,0
17340,11629727.7,45.6788,13290590825,25,0
17370,11629727.7,45.6788,13290590825,25,0
17400,11629727.7,45.6788,13290590825,25,0
17430,11629727.7,45.6788,13290590825,25,0
17460,11629727.7,45.6788,13290590825,25,0
17490,11629727.7,45.6788,13290590825,25,0
17520,11629727.7,45.6788,13290590825,25,0
17550,11629727.7,45.6788,13290590825,25,0
17580,11629727.7,45.6788,13290590825,25,0
17610,11629727.7,45.6788,13290590825,25,0
17640,11629727.7,45.6788,13290590825,25,0
17670,11629727.7,45.6788,13290590825,25,0
17700,11629727.7,45.6788,13290590825,25,0
17730,11629727.7,45.6788,13290590825,25,0
17760,11629727.7,45.6788,13290590825,25,0
17790,11629727.7,45.6788,13290590825,25,0
17820,11629727.7,45.6788,13290590825,25,0
17850,11629727.7,45.6788,13290590825,25,0
17880,11629727.7,45.6788,13290590825,25,0
17910,11629727.7,45.6788,13290590825,25,0
17940,11629727.7,45.6788,13290590825,25,0
17970,11629727.7,45.6788,13290590825,25,0
18000,11629727.7,45.6788,13290590825,25,0
