t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
11250,9127032.4,34.3288,24150870848,29,0
11280,9153023.7,34.5259,23858105856,29,0
11310,9177775.1,34.7189,23579305528,29,0
11340,9202810.1,34.9092,23297310881,28,0
11370,9228148.0,35.0961,23011904722,28,0
11400,9250028.1,35.2785,22765447671,27,0
11430,9271908.2,35.4609,22518990621,27,0
11460,9293788.2,35.6433,22272533571,27,0
11490,9315668.3,35.8257,22026076521,27,0
11520,9337548.4,36.0081,21779619470,27,0
11550,9359428.4,36.189,21533162420,27,0
11580,9381308.5,36.3605,21286705370,27,0
11610,9403188.6,36.5259,21040248320,27,0
11640,9425068.6,36.6892,20793791269,27,0
11670,9446948.7,36.8524,20547334219,27,0
11700,9468828.8,36.995,20300877169,27,0
11730,9490708.8,37.1032,20054420119,27,0
11760,9512588.9,37.2097,19807963068,27,0
11790,9532887.8,37.3119,19579315771,27,0
11820,9552336.8,37.4136,19360242838,26,0
11850,9571785.7,37.5154,19141169904,26,0
11880,9591234.7,37.6172,18922096971,26,0
11910,9610683.6,37.7163,18703024037,26,0
11940,9630132.6,37.8123,18483951104,26,0
11970,9649581.5,37.9058,18264878170,26,0
12000,9669030.5,37.9993,18045805236,26,0
12030,9688479.4,38.0928,17826732303,26,0
12060,9707928.3,38.1863,17607659369,26,0
12090,9727377.3,38.2798,17388586436,26,0
12120,9746826.2,38.3733,17169513502,26,0
12150,9766275.2,38.4632,16950440569,26,0
12180,9785724.1,38.5517,16731367635,26,0
12210,9805173.1,38.6403,16512294702,26,0
12240,9824529.7,38.7285,16294261549,26,0
12270,9843978.7,38.814,16075188616,26,0
12300,9863519.9,38.8996,15855075901,26,0
12330,9881806.7,38.9837,15649093452,26,0
12360,9898824.5,39.0655,15457404635,25,0
12390,9915842.4,39.1436,15265715818,25,0
12420,9932835.0,39.2202,15074310439,25,0
12450,9949615.3,39.2959,14885297836,25,0
12480,9965160.6,39.3679,14710194741,25,0
12510,9981457.2,39.4399,14526630450,25,0
12540,10000494.9,39.5136,14312189890,25,0
12570,10017254.3,39.5858,14123411463,25,0
12600,10050153.6,35.7142,30388568461,33,0
12630,10083019.8,36.0011,30018363247,32,0
12660,10118399.2,36.2849,29619850175,32,0
12690,10149252.6,36.5576,29272316950,32,0
12720,10179836.0,36.8011,28927825204,32,0
12750,10214213.8,37.109,28540594409,32,0
12780,10246262.4,37.3864,28179598747,32,0
12810,10279943.5,37.6664,27800214803,32,0
12840,10312289.1,37.9428,27435873868,32,0
12870,10344868.3,38.2193,27068901665,32,0
12900,10374463.9,38.4948,26735537241,32,0
12930,10404269.8,38.7757,26399802803,31,0
12960,10433675.5,39.0362,26068577519,31,0
12990,10463447.5,39.2855,25733225569,31,0
13020,10492884.3,39.5193,25401649752,31,0
13050,10519880.0,39.7497,25097569417,30,0
13080,10546622.3,39.973,24796344133,30,0
13110,10573364.7,40.1867,24495118849,30,0
13140,10600107.0,40.3996,24193893566,30,0
13170,10626592.6,40.6088,23895559652,30,0
13200,10651160.4,40.8203,23618827115,30,0
13230,10675471.6,41.0305,23344985948,30,0
13260,10699782.8,41.2406,23071144781,30,0
13290,10724094.0,41.4505,22797303614,30,0
13320,10748405.2,41.6481,22523462447,30,0
13350,10772716.4,41.8361,22249621280,30,0
13380,10797027.5,42.0241,21975780113,30,0
13410,10821338.7,42.2014,21701938946,30,0
13440,10845649.9,42.3745,21428097780,30,0
13470,10869961.1,42.5264,21154256613,30,0
13500,10894272.3,42.6495,20880415446,30,0
13530,10918583.5,42.7727,20606574279,30,0
13560,10941491.2,42.8906,20348541286,30,0
13590,10966266.9,43.0079,20069468352,30,0
13620,10991042.5,43.1236,19790395419,30,0
13650,11013317.0,43.2307,19539495747,30,0
13680,11035429.3,43.3345,19290422814,30,0
13710,11060560.9,43.4442,19007340218,30,0
13740,11087145.5,43.558,18707891614,30,0
13770,11113072.9,43.6699,18415844943,30,0
13800,11137384.1,43.7754,18142003776,30,0
13830,11161695.3,43.8727,17868162609,30,0
13860,11186006.5,43.9693,17594321442,30,0
13890,11209334.3,44.0639,17331556451,30,0
13920,11231532.6,44.1583,17081515200,30,0
13950,11253877.1,44.2547,16829826383,30,0
13980,11273558.3,44.3504,16608137566,30,0
14010,11293239.5,44.4461,16386448749,30,0
14040,11314419.2,44.5399,16147880825,30,0
14070,11334381.6,44.6244,15923023574,29,0
14100,11352753.3,44.7027,15716084874,29,0
14130,11371217.2,44.7826,15508108146,29,0
14160,11390269.3,44.8593,15293505227,29,0
14190,11409353.4,44.9385,15078541538,29,0
14220,11426134.0,45.0166,14889525368,28,0
14250,11439511.9,45.0904,14738835737,27,0
14280,11451667.5,45.1621,14601915153,26,0
14310,11463823.1,45.2339,14464994570,26,0
14340,11475978.7,45.3057,14328073986,26,0
14370,11488134.3,45.3524,14191153403,26,0
14400,11500289.9,45.3947,14054232820,26,0
14430,11512445.5,45.4369,13917312236,26,0
14460,11524601.1,45.4759,13780391653,26,0
14490,11536756.7,45.4886,13643471069,26,0
14520,11548912.3,45.5013,13506550486,26,0
14550,11560916.1,45.5137,13371339876,26,0
14580,11570640.5,45.523,13261803409,25,0
14610,11580365.0,45.5321,13152266942,25,0
14640,11589200.3,45.5408,13052746016,25,0
14670,11596493.7,45.5492,12970593665,24,0
14700,11603787.0,45.5576,12888441315,24,0
14730,11611080.4,45.566,12806288965,24,0
14760,11618373.7,45.5744,12724136615,24,0
14790,11625667.1,45.5821,12641984265,24,0
14820,11632960.4,45.5864,12559831915,24,0
14850,11640253.8,45.5908,12477679565,24,0
14880,11647547.1,45.5951,12395527215,24,0
14910,11654840.5,45.5995,12313374865,24,0
14940,11662133.9,45.6038,12231222515,24,0
14970,11669427.2,45.6081,12149070165,24,0
15000,11676720.6,45.6125,12066917815,24,0
15030,11684013.9,45.6168,11984765464,24,0
15060,11691307.3,45.6211,11902613114,24,0
15090,11698600.6,45.6255,11820460764,24,0
15120,11705894.0,45.6298,11738308414,24,0
15150,11713187.3,45.6341,11656156064,24,0
15180,11720480.7,45.6384,11574003714,24,0
15210,11727774.1,45.6423,11491851364,24,0
15240,11735067.4,45.6457,11409699014,24,0
15270,11742360.8,45.6481,11327546664,24,0
15300,11749654.1,45.6501,11245394314,24,0
15330,11756947.5,45.6517,11163241964,24,0
15360,11761809.7,45.6533,11108473730,24,0
15390,11766671.9,45.6548,11053705497,24,0
15420,11771534.2,45.6562,10998937264,24,0
15450,11773965.3,45.6576,10971553147,24,0
15480,11776396.4,45.6591,10944169030,24,0
15510,11778827.5,45.6605,10916784913,24,0
15540,11779931.9,45.6612,10904344893,24,0
15570,11779931.9,45.6612,10904344893,23,0
15600,11779931.9,45.6612,10904344893,23,0
15630,11779931.9,45.6612,10904344893,23,0
15660,11779931.9,45.6612,10904344893,23,0
15690,11779931.9,45.6612,10904344893,23,0
15720,11779931.9,45.6612,10904344893,23,0
15750,11779931.9,45.6612,10904344893,23,0
15780,11779931.9,45.6612,10904344893,23,0
15810,11779931.9,45.6612,10904344893,23,0
15840,11779931.9,45.6612,10904344893,23,0
15870,11779931.9,45.6612,10904344893,23,0
15900,11779931.9,45.6612,10904344893,23,0
15930,11779931.9,45.6612,10904344893,23,0
15960,11779931.9,45.6612,10904344893,23,0
15990,11779931.9,45.6612,10904344893,23,0
16020,11779931.9,45.6612,10904344893,23,0
16050,11779931.9,45.6612,10904344893,23,0
16080,11779931.9,45.6612,10904344893,23,0
16110,11779931.9,45.6612,10904344893,23,0
16140,11779931.9,45.6612,10904344893,23,0
16170,11779931.9,45.6612,10904344893,23,0
16200,11779931.9,45.6612,10904344893,23,0
16230,11779931.9,45.6612,10904344893,23,0
16260,11779931.9,45.6612,10904344893,23,0
16290,11779931.9,45.6612,10904344893,23,0
16320,11779931.9,45.6612,10904344893,23,0
16350,11779931.9,45.6612,10904344893,23,0
16380,11779931.9,45.6612,10904344893,23,0
16410,11779931.9,45.6612,10904344893,23,0
16440,11779931.9,45.6612,10904344893,23,0
16470,11779931.9,45.6612,10904344893,23,0
16500,11779931.9,45.6612,10904344893,23,0
16530,11779931.9,45.6612,10904344893,23,0
16560,11779931.9,45.6612,10904344893,23,0
16590,11779931.9,45.6612,10904344893,23,0
16620,11779931.9,45.6612,10904344893,23,0
16650,11779931.9,45.6612,10904344893,23,0
16680,11779931.9,45.6612,10904344893,23,0
16710,11779931.9,45.6612,10904344893,23,0
16740,11779931.9,45.6612,10904344893,23,0
16770,11779931.9,45.6612,10904344893,23,0
16800,11779931.9,45.6612,10904344893,23,0
16830,11779931.9,45.6612,10904344893,23,0
16860,11779931.9,45.6612,10904344893,23,0
16890,11779931.9,45.6612,10904344893,23,0
16920,11779931.9,45.6612,10904344893,23,0
16950,11779931.9,45.6612,10904344893,23,0
16980,11779931.9,45.6612,10904344893,23,0
17010,11779931.9,45.6612,10904344893,23,0
17040,11779931.9,45.6612,10904344893,23,0
17070,11779931.9,45.6612,10904344893,23,0
17100,11779931.9,45.6612,10904344893,23,0
17130,11779931.9,45.6612,10904344893,23,0
17160,11779931.9,45.6612,10904344893,23,0
17190,11779931.9,45.6612,10904344893,23,0
17220,11779931.9,45.6612,10904344893,23,0
17250,11779931.9,45.6612,10904344893,23,0
17280,11779931.9,45.6612,10904344893,23,0
17310,11779931.9,45.6612,10904344893,23,0
17340,11779931.9,45.6612,10904344893,23,0
17370,11779931.9,45.6612,10904344893,23,0
17400,11779931.9,45.6612,10904344893,23,0
17430,11779931.9,45.6612,10904344893,23,0
17460,11779931.9,45.6612,10904344893,23,0
17490,11779931.9,45.6612,10904344893,23,0
17520,11779931.9,45.6612,10904344893,23,0
17550,11779931.9,45.6612,10904344893,23,0
17580,11779931.9,45.6612,10904344893,23,0
17610,11779931.9,45.6612,10904344893,23,0
17640,11779931.9,45.6612,10904344893,23,0
17670,11779931.9,45.6612,10904344893,23,0
17700,11779931.9,45.6612,10904344893,23,0
17730,11779931.9,45.6612,10904344893,23,0
17760,11779931.9,45.6612,10904344893,23,0
17790,11779931.9,45.6612,10904344893,23,0
17820,11779931.9,45.6612,10904344893,23,0
17850,11779931.9,45.6612,10904344893,23,0
17880,11779931.9,45.6612,10904344893,23,0
17910,11779931.9,45.6612,10904344893,23,0
17940,11779931.9,45.6612,10904344893,23,0
17970,11779931.9,45.6612,10904344893,23,0
18000,11779931.9,45.6612,10904344893,23,0
