t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
14040,9696017.8,36.3595,7943637597,17,27
14070,9717324.7,36.4215,7823637597,17,27
14100,9725314.7,36.4274,7763637597,17,27
14130,9736309.1,36.4459,7695177305,17,27
14160,9754952.6,36.4966,7605177305,17,27
14190,9774096.9,36.5769,7513766873,17,27
14220,9803393.8,37.2128,7393766873,17,27
14250,9822037.3,37.3056,7303766873,17,27
14280,9841906.7,37.4118,7210314685,17,27
14310,9871203.5,37.8692,7090314685,17,27
14340,9900500.4,38.2606,6970314685,17,27
14370,9929797.3,38.5239,6850314685,17,27
14400,9943114.0,38.5434,4246035471,17,30
14430,9959219.4,38.5803,4163182863,14,30
14460,9982646.2,38.6578,4046243110,14,30
14490,10006616.3,38.7317,3926243110,14,30
14520,10031946.4,38.7877,3790925085,14,30
14550,10047926.5,38.8251,3670925085,14,30
14580,10063906.7,38.8623,3550925085,14,30
14610,10079886.8,38.8993,3430925085,14,30
14640,10095866.9,38.936,3310925085,14,30
14670,10111847.0,38.9678,3190925085,14,30
14700,10133153.8,39.0025,3070925085,14,30
14730,10151797.3,39.0372,2980925085,14,30
14760,10170440.7,39.0719,2890925085,14,30
14790,10189084.2,39.1066,2800925085,14,30
14820,10205064.3,39.1296,2740925085,13,30
14850,10215717.7,39.1424,2710925085,13,30
14880,10226371.1,39.1552,2680925085,13,30
14910,10231697.8,39.1635,2650925085,13,30
14940,10237024.6,39.1718,2620925085,13,30
14970,10245217.5,39.1839,2574782460,13,30
15000,10271851.0,39.4238,2358623484,13,31
15030,10298484.5,39.6636,2268623484,12,31
15060,10325118.1,39.9025,2178623484,12,31
15090,10351751.6,40.1351,2088623484,12,31
15120,10378385.1,40.222,1998623484,12,31
15150,10400905.1,40.2388,1921327299,12,31
15180,10421105.1,40.2512,1844406715,12,31
15210,10443627.5,40.2668,1754406715,12,31
15240,10466149.9,40.2822,1664406715,12,31
15270,10488672.3,40.2971,1574406715,12,31
15300,10501756.8,40.3015,1537560686,11,31
15330,10512410.2,40.305,1507560686,11,31
15360,10523063.6,40.3059,1477560686,11,31
15390,10529179.4,40.3088,1460338740,11,31
15420,10542263.9,40.321,1423492710,11,31
15450,10552917.3,40.3332,1393492710,11,31
15480,10568897.4,40.3485,1333492710,11,31
