t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
14010,12221835.8,36.3423,1656188817,11,0
14040,12245274.4,36.4182,1590185698,11,0
14070,12267154.4,36.4859,1528571435,9,0
14100,12289034.5,36.492,1466957173,9,0
14130,12309764.3,36.4926,1408582017,9,0
14160,12329213.3,36.4923,1353813784,8,0
14190,12348662.2,36.492,1299045551,8,0
14220,12366184.1,36.4892,1249703790,8,0
14250,12380770.9,36.4832,1208627615,6,0
14280,12395357.6,36.4773,1167551440,6,0
14310,12409944.3,36.4713,1126475265,6,0
14340,12424531.0,36.4654,1085399090,6,0
14370,12439117.7,36.4584,1044322915,6,0
14400,12453704.4,36.4513,1003246740,6,0
14430,12468291.1,36.4442,962170565,6,0
14460,12482384.3,36.4407,922484234,6,0
14490,12494539.9,36.4515,888254089,5,0
14520,12506695.5,36.4622,854023943,5,0
14550,12518699.2,36.4728,820221290,5,0
14580,12528423.7,36.4806,792837174,4,0
14610,12538148.2,36.4881,765453057,4,0
14640,12546983.5,36.4954,740572825,4,0
14670,12554276.8,36.5025,720034738,3,0
14700,12561570.2,36.5095,699496650,3,0
14730,12568863.6,36.5165,678958563,3,0
14760,12576156.9,36.5236,658420475,3,0
14790,12583450.3,36.5301,637882388,3,0
14820,12590743.6,36.5338,617344300,3,0
14850,12598037.0,36.5375,596806212,3,0
14880,12605330.3,36.5412,576268125,3,0
14910,12612623.7,36.5449,555730037,3,0
14940,12619917.0,36.5486,535191950,3,0
14970,12627210.4,36.5523,514653862,3,0
15000,12634503.8,36.556,494115775,3,0
15030,12641797.1,36.5598,473577687,3,0
15060,12649090.5,36.5635,453039600,3,0
15090,12656383.8,36.5672,432501512,3,0
15120,12663677.2,36.5709,411963425,3,0
15150,12670970.5,36.5746,391425337,3,0
15180,12678263.9,36.5782,370887250,3,0
15210,12685557.2,36.5816,350349162,3,0
15240,12692850.6,36.5844,329811075,3,0
15270,12700143.9,36.5865,309272987,3,0
15300,12707437.3,36.5881,288734900,3,0
15330,12714730.7,36.5894,268196812,3,0
15360,12722024.0,36.5903,247658725,3,0
15390,12729317.4,36.5908,227120637,3,0
15420,12736610.7,36.591,206582550,3,0
15450,12743904.1,36.5908,186044462,3,0
15480,12751197.4,36.5904,165506375,3,0
15510,12758490.8,36.5898,144968287,3,0
15540,12763040.7,36.5893,132155688,3,0
15570,12765471.8,36.5887,125309659,1,0
15600,12767902.9,36.5881,118463629,1,0
15630,12770334.1,36.5875,111617600,1,0
15660,12772765.2,36.5869,104771571,1,0
15690,12775196.3,36.5863,97925542,1,0
15720,12777627.4,36.5856,91079513,1,0
15750,12780058.5,36.5849,84233484,1,0
15780,12782489.7,36.5842,77387454,1,0
15810,12784920.8,36.5835,70541425,1,0
15840,12787351.9,36.5828,63695396,1,0
15870,12789783.0,36.5821,56849367,1,0
15900,12792214.1,36.5814,50003338,1,0
15930,12794645.3,36.5807,43157309,1,0
15960,12797076.4,36.5799,36311279,1,0
15990,12799507.5,36.5792,29465250,1,0
16020,12801938.6,36.5785,22619221,1,0
16050,12804369.7,36.5777,15773192,1,0
16080,12806800.8,36.577,8927163,1,0
16110,12809232.0,36.5762,2081134,1,0
16140,12809971.0,36.576,0,1,0
16170,12809971.0,36.576,0,0,0
16200,12809971.0,36.576,0,0,0
16230,12809971.0,36.576,0,0,0
16260,12809971.0,36.576,0,0,0
16290,12809971.0,36.576,0,0,0
16320,12809971.0,36.576,0,0,0
16350,12809971.0,36.576,0,0,0
16380,12809971.0,36.576,0,0,0
16410,12809971.0,36.576,0,0,0
16440,12809971.0,36.576,0,0,0
16470,12809971.0,36.576,0,0,0
16500,12809971.0,36.576,0,0,0
16530,12809971.0,36.576,0,0,0
16560,12809971.0,36.576,0,0,0
16590,12809971.0,36.576,0,0,0
16620,12809971.0,36.576,0,0,0
16650,12809971.0,36.576,0,0,0
16680,12809971.0,36.576,0,0,0
16710,12809971.0,36.576,0,0,0
16740,12809971.0,36.576,0,0,0
16770,12809971.0,36.576,0,0,0
16800,12809971.0,36.576,0,0,0
16830,12809971.0,36.576,0,0,0
16860,12809971.0,36.576,0,0,0
16890,12809971.0,36.576,0,0,0
16920,12809971.0,36.576,0,0,0
16950,12809971.0,36.576,0,0,0
16980,12809971.0,36.576,0,0,0
17010,12809971.0,36.576,0,0,0
17040,12809971.0,36.576,0,0,0
17070,12809971.0,36.576,0,0,0
17100,12809971.0,36.576,0,0,0
17130,12809971.0,36.576,0,0,0
17160,12809971.0,36.576,0,0,0
17190,12809971.0,36.576,0,0,0
17220,12809971.0,36.576,0,0,0
17250,12809971.0,36.576,0,0,0
17280,12809971.0,36.576,0,0,0
17310,12809971.0,36.576,0,0,0
17340,12809971.0,36.576,0,0,0
17370,12809971.0,36.576,0,0,0
17400,12809971.0,36.576,0,0,0
17430,12809971.0,36.576,0,0,0
17460,12809971.0,36.576,0,0,0
17490,12809971.0,36.576,0,0,0
17520,12809971.0,36.576,0,0,0
17550,12809971.0,36.576,0,0,0
17580,12809971.0,36.576,0,0,0
17610,12809971.0,36.576,0,0,0
17640,12809971.0,36.576,0,0,0
17670,12809971.0,36.576,0,0,0
17700,12809971.0,36.576,0,0,0
17730,12809971.0,36.576,0,0,0
17760,12809971.0,36.576,0,0,0
17790,12809971.0,36.576,0,0,0
17820,12809971.0,36.576,0,0,0
17850,12809971.0,36.576,0,0,0
17880,12809971.0,36.576,0,0,0
17910,12809971.0,36.576,0,0,0
17940,12809971.0,36.576,0,0,0
17970,12809971.0,36.576,0,0,0
18000,12809971.0,36.576,0,0,0
