t,link_id,type,node_a,node_b,dist_km,available,elevation_deg
290,56,GSL,5,7,11625.19,0,-59.66
300,0,ISL,0,1,11987.52,1,
300,1,ISL,1,2,11987.52,1,
300,2,ISL,2,0,11987.52,1,
300,3,ISL,3,4,11987.52,1,
300,4,ISL,4,5,11987.52,1,
300,5,ISL,5,3,11987.52,1,
300,6,ISL,0,3,10245.33,1,
300,7,ISL,1,4,13026.15,1,
300,8,ISL,2,5,8049.83,1,
300,45,GSL,0,6,10912.37,0,-53.5
300,46,GSL,1,6,1303.61,1,19.74
300,47,GSL,2,6,12028.73,0,-63.68
300,48,GSL,3,6,8004.12,0,-33.81
300,49,GSL,4,6,12067.61,0,-64.1
300,50,GSL,5,6,7468.36,0,-30.62
300,51,GSL,0,7,7418.23,0,-30.32
300,52,GSL,1,7,13135.86,0,-80.83
300,53,GSL,2,7,6155.37,0,-22.95
300,54,GSL,3,7,9648.86,0,-44.25
300,55,GSL,4,7,6070.46,0,-22.45
300,56,GSL,5,7,11641.25,0,-59.81
310,0,ISL,0,1,11987.52,1,
310,1,ISL,1,2,11987.52,1,
310,2,ISL,2,0,11987.52,1,
310,3,ISL,3,4,11987.52,1,
310,4,ISL,4,5,11987.52,1,
310,5,ISL,5,3,11987.52,1,
310,6,ISL,0,3,10180.42,1,
310,7,ISL,1,4,13045.14,1,
310,8,ISL,2,5,8101.27,1,
310,45,GSL,0,6,10872.53,0,-53.18
310,46,GSL,1,6,1362.94,1,18.3
310,47,GSL,2,6,12058.19,0,-63.99
310,48,GSL,3,6,8037.8,0,-34.02
310,49,GSL,4,6,12066.92,0,-64.09
310,50,GSL,5,6,7433.23,0,-30.41
310,51,GSL,0,7,7472.4,0,-30.64
310,52,GSL,1,7,13132.14,0,-80.73
310,53,GSL,2,7,6097.53,0,-22.61
310,54,GSL,3,7,9618.09,0,-44.04
310,55,GSL,4,7,6088.86,0,-22.56
310,56,GSL,5,7,11657.09,0,-59.96
320,0,ISL,0,1,11987.52,1,
320,1,ISL,1,2,11987.52,1,
320,2,ISL,2,0,11987.52,1,
320,3,ISL,3,4,11987.52,1,
320,4,ISL,4,5,11987.52,1,
320,5,ISL,5,3,11987.52,1,
320,6,ISL,0,3,10115.32,1,
320,7,ISL,1,4,13063.04,1,
320,8,ISL,2,5,8153.8,1,
320,45,GSL,0,6,10832.39,0,-52.86
320,46,GSL,1,6,1423.16,1,16.94
320,47,GSL,2,6,12087.33,0,-64.31
320,48,GSL,3,6,8071.55,0,-34.22
320,49,GSL,4,6,12065.95,0,-64.08
320,50,GSL,5,6,7398.15,0,-30.2
320,51,GSL,0,7,7526.43,0,-30.96
320,52,GSL,1,7,13128.06,0,-80.61
320,53,GSL,2,7,6039.57,0,-22.27
320,54,GSL,3,7,9587.16,0,-43.83
320,55,GSL,4,7,6107.7,0,-22.67
320,56,GSL,5,7,11672.7,0,-60.1
330,0,ISL,0,1,11987.52,1,
330,1,ISL,1,2,11987.52,1,
330,2,ISL,2,0,11987.52,1,
330,3,ISL,3,4,11987.52,1,
330,4,ISL,4,5,11987.52,1,
330,5,ISL,5,3,11987.52,1,
330,6,ISL,0,3,10050.05,1,
330,7,ISL,1,4,13079.87,1,
330,8,ISL,2,5,8207.35,1,
330,45,GSL,0,6,10791.95,0,-52.54
330,46,GSL,1,6,1484.16,1,15.67
330,47,GSL,2,6,12116.13,0,-64.63
330,48,GSL,3,6,8105.37,0,-34.43
330,49,GSL,4,6,12064.71,0,-64.06
330,50,GSL,5,6,7363.11,0,-30.0
330,51,GSL,0,7,7580.32,0,-31.28
330,52,GSL,1,7,13123.64,0,-80.48
330,53,GSL,2,7,5981.51,0,-21.93
330,54,GSL,3,7,9556.07,0,-43.62
330,55,GSL,4,7,6126.97,0,-22.78
330,56,GSL,5,7,11688.09,0,-60.25
340,0,ISL,0,1,11987.52,1,
340,1,ISL,1,2,11987.52,1,
340,2,ISL,2,0,11987.52,1,
340,3,ISL,3,4,11987.52,1,
340,4,ISL,4,5,11987.52,1,
340,5,ISL,5,3,11987.52,1,
340,6,ISL,0,3,9984.65,1,
340,7,ISL,1,4,13095.61,1,
340,8,ISL,2,5,8261.9,1,
340,45,GSL,0,6,10751.22,0,-52.22
340,46,GSL,1,6,1545.83,1,14.47
340,47,GSL,2,6,12144.6,0,-64.94
340,48,GSL,3,6,8139.26,0,-34.63
340,49,GSL,4,6,12063.19,0,-64.05
340,50,GSL,5,6,7328.14,0,-29.79
340,51,GSL,0,7,7634.06,0,-31.6
340,52,GSL,1,7,13118.87,0,-80.35
340,53,GSL,2,7,5923.35,0,-21.59
340,54,GSL,3,7,9524.82,0,-43.41
340,55,GSL,4,7,6146.66,0,-22.9
340,56,GSL,5,7,11703.25,0,-60.4
350,0,ISL,0,1,11987.52,1,
350,1,ISL,1,2,11987.52,1,
350,2,ISL,2,0,11987.52,1,
350,3,ISL,3,4,11987.52,1,
350,4,ISL,4,5,11987.52,1,
350,5,ISL,5,3,11987.52,1,
350,6,ISL,0,3,9919.15,1,
350,7,ISL,1,4,13110.26,1,
350,8,ISL,2,5,8317.38,1,
350,45,GSL,0,6,10710.18,0,-51.9
350,46,GSL,1,6,1608.1,1,13.33
350,47,GSL,2,6,12172.74,0,-65.26
350,48,GSL,3,6,8173.21,0,-34.84
350,49,GSL,4,6,12061.39,0,-64.03
350,50,GSL,5,6,7293.22,0,-29.58
350,51,GSL,0,7,7687.65,0,-31.92
350,52,GSL,1,7,13113.75,0,-80.21
350,53,GSL,2,7,5865.09,0,-21.25
350,54,GSL,3,7,9493.4,0,-43.21
350,55,GSL,4,7,6166.77,0,-23.01
350,56,GSL,5,7,11718.18,0,-60.54
360,0,ISL,0,1,11987.52,1,
360,1,ISL,1,2,11987.52,1,
360,2,ISL,2,0,11987.52,1,
360,3,ISL,3,4,11987.52,1,
360,4,ISL,4,5,11987.52,1,
360,5,ISL,5,3,11987.52,1,
360,6,ISL,0,3,9853.57,1,
360,7,ISL,1,4,13123.82,1,
360,8,ISL,2,5,8373.75,1,
360,45,GSL,0,6,10668.85,0,-51.58
360,46,GSL,1,6,1670.89,1,12.25
360,47,GSL,2,6,12200.55,0,-65.57
360,48,GSL,3,6,8207.22,0,-35.04
360,49,GSL,4,6,12059.32,0,-64.01
360,50,GSL,5,6,7258.37,0,-29.38
360,51,GSL,0,7,7741.09,0,-32.24
360,52,GSL,1,7,13108.28,0,-80.06
360,53,GSL,2,7,5806.74,0,-20.91
360,54,GSL,3,7,9461.83,0,-42.99
360,55,GSL,4,7,6187.3,0,-23.13
360,56,GSL,5,7,11732.89,0,-60.68
370,0,ISL,0,1,11987.52,1,
370,1,ISL,1,2,11987.52,1,
370,2,ISL,2,0,11987.52,1,
370,3,ISL,3,4,11987.52,1,
370,4,ISL,4,5,11987.52,1,
370,5,ISL,5,3,11987.52,1,
370,6,ISL,0,3,9787.94,1,
370,7,ISL,1,4,13136.28,1,
370,8,ISL,2,5,8430.98,1,
370,45,GSL,0,6,10627.23,0,-51.26
370,46,GSL,1,6,1734.14,1,11.23
370,47,GSL,2,6,12228.02,0,-65.89
370,48,GSL,3,6,8241.28,0,-35.25
370,49,GSL,4,6,12056.97,0,-63.98
370,50,GSL,5,6,7223.6,0,-29.18
370,51,GSL,0,7,7794.37,0,-32.55
370,52,GSL,1,7,13102.47,0,-79.9
370,53,GSL,2,7,5748.29,0,-20.57
370,54,GSL,3,7,9430.1,0,-42.78
370,55,GSL,4,7,6208.23,0,-23.25
370,56,GSL,5,7,11747.37,0,-60.82
380,0,ISL,0,1,11987.52,1,
380,1,ISL,1,2,11987.52,1,
380,2,ISL,2,0,11987.52,1,
380,3,ISL,3,4,11987.52,1,
380,4,ISL,4,5,11987.52,1,
380,5,ISL,5,3,11987.52,1,
380,6,ISL,0,3,9722.31,1,
380,7,ISL,1,4,13147.65,1,
380,8,ISL,2,5,8489.01,1,
380,45,GSL,0,6,10585.31,0,-50.94
380,46,GSL,1,6,1797.79,1,10.26
380,47,GSL,2,6,12255.16,0,-66.2
380,48,GSL,3,6,8275.38,0,-35.46
380,49,GSL,4,6,12054.35,0,-63.95
380,50,GSL,5,6,7188.9,0,-28.97
380,51,GSL,0,7,7847.49,0,-32.87
380,52,GSL,1,7,13096.3,0,-79.74
380,53,GSL,2,7,5689.76,0,-20.22
380,54,GSL,3,7,9398.22,0,-42.57
380,55,GSL,4,7,6229.57,0,-23.38
380,56,GSL,5,7,11761.62,0,-60.96
390,0,ISL,0,1,11987.52,1,
390,1,ISL,1,2,11987.52,1,
390,2,ISL,2,0,11987.52,1,
390,3,ISL,3,4,11987.52,1,
390,4,ISL,4,5,11987.52,1,
390,5,ISL,5,3,11987.52,1,
390,6,ISL,0,3,9656.69,1,
390,7,ISL,1,4,13157.91,1,
390,8,ISL,2,5,8547.81,1,
390,45,GSL,0,6,10543.1,0,-50.62
390,46,GSL,1,6,1861.79,0,9.33
390,47,GSL,2,6,12281.96,0,-66.52
390,48,GSL,3,6,8309.53,0,-35.67
390,49,GSL,4,6,12051.45,0,-63.92
390,50,GSL,5,6,7154.28,0,-28.77
390,51,GSL,0,7,7900.46,0,-33.19
390,52,GSL,1,7,13089.79,0,-79.57
390,53,GSL,2,7,5631.14,0,-19.88
390,54,GSL,3,7,9366.18,0,-42.36
390,55,GSL,4,7,6251.3,0,-23.5
390,56,GSL,5,7,11775.63,0,-61.1
400,0,ISL,0,1,11987.52,1,
400,1,ISL,1,2,11987.52,1,
400,2,ISL,2,0,11987.52,1,
400,3,ISL,3,4,11987.52,1,
400,4,ISL,4,5,11987.52,1,
400,5,ISL,5,3,11987.52,1,
400,6,ISL,0,3,9591.11,1,
400,7,ISL,1,4,13167.07,1,
400,8,ISL,2,5,8607.32,1,
400,45,GSL,0,6,10500.59,0,-50.3
400,46,GSL,1,6,1926.11,0,8.44
400,47,GSL,2,6,12308.42,0,-66.83
400,48,GSL,3,6,8343.72,0,-35.88
400,49,GSL,4,6,12048.28,0,-63.89
400,50,GSL,5,6,7119.76,0,-28.57
400,51,GSL,0,7,7953.27,0,-33.51
400,52,GSL,1,7,13082.93,0,-79.39
400,53,GSL,2,7,5572.45,0,-19.53
400,54,GSL,3,7,9334.0,0,-42.15
400,55,GSL,4,7,6273.42,0,-23.63
400,56,GSL,5,7,11789.41,0,-61.23
410,0,ISL,0,1,11987.52,1,
410,1,ISL,1,2,11987.52,1,
410,2,ISL,2,0,11987.52,1,
410,3,ISL,3,4,11987.52,1,
410,4,ISL,4,5,11987.52,1,
410,5,ISL,5,3,11987.52,1,
410,6,ISL,0,3,9525.63,1,
410,7,ISL,1,4,13175.13,1,
410,8,ISL,2,5,8667.51,1,
410,45,GSL,0,6,10457.8,0,-49.98
410,46,GSL,1,6,1990.71,0,7.58
410,47,GSL,2,6,12334.55,0,-67.15
410,48,GSL,3,6,8377.95,0,-36.09
410,49,GSL,4,6,12044.82,0,-63.85
410,50,GSL,5,6,7085.33,0,-28.36
410,51,GSL,0,7,8005.9,0,-33.82
410,52,GSL,1,7,13075.72,0,-79.21
410,53,GSL,2,7,5513.67,0,-19.19
410,54,GSL,3,7,9301.67,0,-41.94
410,55,GSL,4,7,6295.93,0,-23.76
410,56,GSL,5,7,11802.96,0,-61.37
420,0,ISL,0,1,11987.52,1,
420,1,ISL,1,2,11987.52,1,
420,2,ISL,2,0,11987.52,1,
420,3,ISL,3,4,11987.52,1,
420,4,ISL,4,5,11987.52,1,
420,5,ISL,5,3,11987.52,1,
420,6,ISL,0,3,9460.25,1,
420,7,ISL,1,4,13182.07,1,
420,8,ISL,2,5,8728.33,1,
420,45,GSL,0,6,10414.72,0,-49.66
420,46,GSL,1,6,2055.55,0,6.76
420,47,GSL,2,6,12360.34,0,-67.46
420,48,GSL,3,6,8412.2,0,-36.3
420,49,GSL,4,6,12041.09,0,-63.81
420,50,GSL,5,6,7051.0,0,-28.16
420,51,GSL,0,7,8058.38,0,-34.14
420,52,GSL,1,7,13068.17,0,-79.02
420,53,GSL,2,7,5454.83,0,-18.84
420,54,GSL,3,7,9269.19,0,-41.72
420,55,GSL,4,7,6318.81,0,-23.9
420,56,GSL,5,7,11816.28,0,-61.5
430,0,ISL,0,1,11987.52,1,
430,1,ISL,1,2,11987.52,1,
430,2,ISL,2,0,11987.52,1,
430,3,ISL,3,4,11987.52,1,
430,4,ISL,4,5,11987.52,1,
430,5,ISL,5,3,11987.52,1,
430,6,ISL,0,3,9395.03,1,
430,7,ISL,1,4,13187.91,1,
430,8,ISL,2,5,8789.74,1,
430,45,GSL,0,6,10371.35,0,-49.34
430,46,GSL,1,6,2120.6,0,5.98
430,47,GSL,2,6,12385.79,0,-67.78
430,48,GSL,3,6,8446.48,0,-36.51
430,49,GSL,4,6,12037.09,0,-63.77
430,50,GSL,5,6,7016.77,0,-27.96
430,51,GSL,0,7,8110.68,0,-34.46
430,52,GSL,1,7,13060.27,0,-78.83
430,53,GSL,2,7,5395.92,0,-18.49
430,54,GSL,3,7,9236.57,0,-41.51
430,55,GSL,4,7,6342.07,0,-24.03
430,56,GSL,5,7,11829.36,0,-61.63
440,0,ISL,0,1,11987.52,1,
440,1,ISL,1,2,11987.52,1,
440,2,ISL,2,0,11987.52,1,
440,3,ISL,3,4,11987.52,1,
440,4,ISL,4,5,11987.52,1,
440,5,ISL,5,3,11987.52,1,
440,6,ISL,0,3,9330.0,1,
440,7,ISL,1,4,13192.64,1,
440,8,ISL,2,5,8851.7,1,
440,45,GSL,0,6,10327.7,0,-49.02
440,46,GSL,1,6,2185.85,0,5.22
440,47,GSL,2,6,12410.9,0,-68.09
440,48,GSL,3,6,8480.79,0,-36.72
440,49,GSL,4,6,12032.8,0,-63.72
440,50,GSL,5,6,6982.66,0,-27.76
440,51,GSL,0,7,8162.81,0,-34.77
440,52,GSL,1,7,13052.02,0,-78.63
440,53,GSL,2,7,5336.95,0,-18.14
440,54,GSL,3,7,9203.8,0,-41.3
440,55,GSL,4,7,6365.69,0,-24.17
440,56,GSL,5,7,11842.2,0,-61.76
450,0,ISL,0,1,11987.52,1,
450,1,ISL,1,2,11987.52,1,
450,2,ISL,2,0,11987.52,1,
450,3,ISL,3,4,11987.52,1,
450,4,ISL,4,5,11987.52,1,
450,5,ISL,5,3,11987.52,1,
450,6,ISL,0,3,9265.18,1,
450,7,ISL,1,4,13196.26,1,
450,8,ISL,2,5,8914.16,1,
450,45,GSL,0,6,10283.75,0,-48.7
450,46,GSL,1,6,2251.26,0,4.48
450,47,GSL,2,6,12435.67,0,-68.41
450,48,GSL,3,6,8515.11,0,-36.93
450,49,GSL,4,6,12028.24,0,-63.67
450,50,GSL,5,6,6948.67,0,-27.57
450,51,GSL,0,7,8214.77,0,-35.09
450,52,GSL,1,7,13043.42,0,-78.43
450,53,GSL,2,7,5277.92,0,-17.79
450,54,GSL,3,7,9170.9,0,-41.08
450,55,GSL,4,7,6389.67,0,-24.31
450,56,GSL,5,7,11854.8,0,-61.88
460,0,ISL,0,1,11987.52,1,
460,1,ISL,1,2,11987.52,1,
460,2,ISL,2,0,11987.52,1,
460,3,ISL,3,4,11987.52,1,
460,4,ISL,4,5,11987.52,1,
460,5,ISL,5,3,11987.52,1,
460,6,ISL,0,3,9200.62,1,
460,7,ISL,1,4,13198.76,1,
460,8,ISL,2,5,8977.1,1,
460,45,GSL,0,6,10239.53,0,-48.38
460,46,GSL,1,6,2316.81,0,3.77
460,47,GSL,2,6,12460.1,0,-68.72
460,48,GSL,3,6,8549.45,0,-37.15
460,49,GSL,4,6,12023.4,0,-63.62
460,50,GSL,5,6,6914.8,0,-27.37
460,51,GSL,0,7,8266.55,0,-35.41
460,52,GSL,1,7,13034.47,0,-78.22
460,53,GSL,2,7,5218.83,0,-17.44
460,54,GSL,3,7,9137.85,0,-40.87
460,55,GSL,4,7,6414.01,0,-24.45
460,56,GSL,5,7,11867.17,0,-62.01
470,0,ISL,0,1,11987.52,1,
470,1,ISL,1,2,11987.52,1,
470,2,ISL,2,0,11987.52,1,
470,3,ISL,3,4,11987.52,1,
470,4,ISL,4,5,11987.52,1,
470,5,ISL,5,3,11987.52,1,
470,6,ISL,0,3,9136.36,1,
470,7,ISL,1,4,13200.16,1,
470,8,ISL,2,5,9040.46,1,
470,45,GSL,0,6,10195.02,0,-48.06
470,46,GSL,1,6,2382.49,0,3.09
470,47,GSL,2,6,12484.19,0,-69.04
470,48,GSL,3,6,8583.8,0,-37.36
470,49,GSL,4,6,12018.28,0,-63.57
470,50,GSL,5,6,6881.06,0,-27.17
470,51,GSL,0,7,8318.16,0,-35.72
470,52,GSL,1,7,13025.18,0,-78.01
470,53,GSL,2,7,5159.7,0,-17.08
470,54,GSL,3,7,9104.68,0,-40.66
470,55,GSL,4,7,6438.7,0,-24.6
470,56,GSL,5,7,11879.3,0,-62.13
480,0,ISL,0,1,11987.52,1,
480,1,ISL,1,2,11987.52,1,
480,2,ISL,2,0,11987.52,1,
480,3,ISL,3,4,11987.52,1,
480,4,ISL,4,5,11987.52,1,
480,5,ISL,5,3,11987.52,1,
480,6,ISL,0,3,9072.43,1,
480,7,ISL,1,4,13200.43,1,
480,8,ISL,2,5,9104.22,1,
480,45,GSL,0,6,10150.23,0,-47.74
480,46,GSL,1,6,2448.28,0,2.42
480,47,GSL,2,6,12507.93,0,-69.35
480,48,GSL,3,6,8618.15,0,-37.57
480,49,GSL,4,6,12012.88,0,-63.51
480,50,GSL,5,6,6847.46,0,-26.98
480,51,GSL,0,7,8369.58,0,-36.04
480,52,GSL,1,7,13015.54,0,-77.79
480,53,GSL,2,7,5100.53,0,-16.73
480,54,GSL,3,7,9071.37,0,-40.44
480,55,GSL,4,7,6463.72,0,-24.74
480,56,GSL,5,7,11891.18,0,-62.25
490,0,ISL,0,1,11987.52,1,
490,1,ISL,1,2,11987.52,1,
490,2,ISL,2,0,11987.52,1,
490,3,ISL,3,4,11987.52,1,
490,4,ISL,4,5,11987.52,1,
490,5,ISL,5,3,11987.52,1,
490,6,ISL,0,3,9008.86,1,
490,7,ISL,1,4,13199.6,1,
490,8,ISL,2,5,9168.32,1,
490,45,GSL,0,6,10105.16,0,-47.42
490,46,GSL,1,6,2514.17,0,1.77
490,47,GSL,2,6,12531.33,0,-69.67
490,48,GSL,3,6,8652.51,0,-37.79
490,49,GSL,4,6,12007.21,0,-63.45
490,50,GSL,5,6,6814.01,0,-26.78
490,51,GSL,0,7,8420.82,0,-36.35
490,52,GSL,1,7,13005.56,0,-77.57
490,53,GSL,2,7,5041.31,0,-16.37
490,54,GSL,3,7,9037.92,0,-40.23
490,55,GSL,4,7,6489.09,0,-24.89
490,56,GSL,5,7,11902.83,0,-62.37
500,0,ISL,0,1,11987.52,1,
500,1,ISL,1,2,11987.52,1,
500,2,ISL,2,0,11987.52,1,
500,3,ISL,3,4,11987.52,1,
500,4,ISL,4,5,11987.52,1,
500,5,ISL,5,3,11987.52,1,
500,6,ISL,0,3,8945.71,1,
500,7,ISL,1,4,13197.65,1,
500,8,ISL,2,5,9232.73,1,
500,45,GSL,0,6,10059.81,0,-47.09
500,46,GSL,1,6,2580.13,0,1.14
500,47,GSL,2,6,12554.39,0,-69.98
500,48,GSL,3,6,8686.86,0,-38.0
500,49,GSL,4,6,12001.26,0,-63.39
500,50,GSL,5,6,6780.7,0,-26.59
500,51,GSL,0,7,8471.88,0,-36.67
500,52,GSL,1,7,12995.23,0,-77.35
500,53,GSL,2,7,4982.07,0,-16.01
500,54,GSL,3,7,9004.36,0,-40.01
500,55,GSL,4,7,6514.78,0,-25.04
500,56,GSL,5,7,11914.23,0,-62.48
510,0,ISL,0,1,11987.52,1,
510,1,ISL,1,2,11987.52,1,
510,2,ISL,2,0,11987.52,1,
510,3,ISL,3,4,11987.52,1,
510,4,ISL,4,5,11987.52,1,
510,5,ISL,5,3,11987.52,1,
510,6,ISL,0,3,8883.0,1,
510,7,ISL,1,4,13194.6,1,
510,8,ISL,2,5,9297.42,1,
510,45,GSL,0,6,10014.18,0,-46.77
510,46,GSL,1,6,2646.17,0,0.52
510,47,GSL,2,6,12577.11,0,-70.29
510,48,GSL,3,6,8721.21,0,-38.22
510,49,GSL,4,6,11995.03,0,-63.32
510,50,GSL,5,6,6747.55,0,-26.39
510,51,GSL,0,7,8522.75,0,-36.98
510,52,GSL,1,7,12984.55,0,-77.12
510,53,GSL,2,7,4922.79,0,-15.65
510,54,GSL,3,7,8970.66,0,-39.8
510,55,GSL,4,7,6540.79,0,-25.19
510,56,GSL,5,7,11925.39,0,-62.6
520,0,ISL,0,1,11987.52,1,
520,1,ISL,1,2,11987.52,1,
520,2,ISL,2,0,11987.52,1,
520,3,ISL,3,4,11987.52,1,
520,4,ISL,4,5,11987.52,1,
520,5,ISL,5,3,11987.52,1,
520,6,ISL,0,3,8820.78,1,
520,7,ISL,1,4,13190.43,1,
520,8,ISL,2,5,9362.35,1,
520,45,GSL,0,6,9968.28,0,-46.45
520,46,GSL,1,6,2712.25,0,-0.08
520,47,GSL,2,6,12599.47,0,-70.61
520,48,GSL,3,6,8755.56,0,-38.43
520,49,GSL,4,6,11988.52,0,-63.25
520,50,GSL,5,6,6714.56,0,-26.2
520,51,GSL,0,7,8573.43,0,-37.3
520,52,GSL,1,7,12973.52,0,-76.89
520,53,GSL,2,7,4863.5,0,-15.29
520,54,GSL,3,7,8936.84,0,-39.58
520,55,GSL,4,7,6567.13,0,-25.34
520,56,GSL,5,7,11936.31,0,-62.71
530,0,ISL,0,1,11987.52,1,
530,1,ISL,1,2,11987.52,1,
530,2,ISL,2,0,11987.52,1,
530,3,ISL,3,4,11987.52,1,
530,4,ISL,4,5,11987.52,1,
530,5,ISL,5,3,11987.52,1,
530,6,ISL,0,3,8759.09,1,
530,7,ISL,1,4,13185.14,1,
530,8,ISL,2,5,9427.48,1,
530,45,GSL,0,6,9922.1,0,-46.13
530,46,GSL,1,6,2778.38,0,-0.66
530,47,GSL,2,6,12621.5,0,-70.92
530,48,GSL,3,6,8789.88,0,-38.65
530,49,GSL,4,6,11981.73,0,-63.18
530,50,GSL,5,6,6681.74,0,-26.01
530,51,GSL,0,7,8623.92,0,-37.61
530,52,GSL,1,7,12962.15,0,-76.66
530,53,GSL,2,7,4804.19,0,-14.93
530,54,GSL,3,7,8902.9,0,-39.37
530,55,GSL,4,7,6593.77,0,-25.5
530,56,GSL,5,7,11946.98,0,-62.82
540,0,ISL,0,1,11987.52,1,
540,1,ISL,1,2,11987.52,1,
540,2,ISL,2,0,11987.52,1,
540,3,ISL,3,4,11987.52,1,
540,4,ISL,4,5,11987.52,1,
540,5,ISL,5,3,11987.52,1,
540,6,ISL,0,3,8697.97,1,
540,7,ISL,1,4,13178.75,1,
540,8,ISL,2,5,9492.79,1,
540,45,GSL,0,6,9875.65,0,-45.8
540,46,GSL,1,6,2844.55,0,-1.23
540,47,GSL,2,6,12643.17,0,-71.24
540,48,GSL,3,6,8824.2,0,-38.87
540,49,GSL,4,6,11974.67,0,-63.11
540,50,GSL,5,6,6649.1,0,-25.82
540,51,GSL,0,7,8674.21,0,-37.92
540,52,GSL,1,7,12950.44,0,-76.42
540,53,GSL,2,7,4744.87,0,-14.56
540,54,GSL,3,7,8868.84,0,-39.15
540,55,GSL,4,7,6620.72,0,-25.65
540,56,GSL,5,7,11957.4,0,-62.93
550,0,ISL,0,1,11987.52,1,
550,1,ISL,1,2,11987.52,1,
550,2,ISL,2,0,11987.52,1,
550,3,ISL,3,4,11987.52,1,
550,4,ISL,4,5,11987.52,1,
550,5,ISL,5,3,11987.52,1,
550,6,ISL,0,3,8637.46,1,
550,7,ISL,1,4,13171.25,1,
550,8,ISL,2,5,9558.22,1,
550,45,GSL,0,6,9828.92,0,-45.48
550,46,GSL,1,6,2910.74,0,-1.8
550,47,GSL,2,6,12664.5,0,-71.55
550,48,GSL,3,6,8858.49,0,-39.08
550,49,GSL,4,6,11967.32,0,-63.03
550,50,GSL,5,6,6616.64,0,-25.63
550,51,GSL,0,7,8724.31,0,-38.24
550,52,GSL,1,7,12938.38,0,-76.18
550,53,GSL,2,7,4685.55,0,-14.2
550,54,GSL,3,7,8834.66,0,-38.93
550,55,GSL,4,7,6647.97,0,-25.81
550,56,GSL,5,7,11967.58,0,-63.03
560,0,ISL,0,1,11987.52,1,
560,1,ISL,1,2,11987.52,1,
560,2,ISL,2,0,11987.52,1,
560,3,ISL,3,4,11987.52,1,
560,4,ISL,4,5,11987.52,1,
560,5,ISL,5,3,11987.52,1,
560,6,ISL,0,3,8577.6,1,
560,7,ISL,1,4,13162.65,1,
560,8,ISL,2,5,9623.75,1,
560,45,GSL,0,6,9781.92,0,-45.16
560,46,GSL,1,6,2976.95,0,-2.34
560,47,GSL,2,6,12685.48,0,-71.87
560,48,GSL,3,6,8892.76,0,-39.3
560,49,GSL,4,6,11959.7,0,-62.95
560,50,GSL,5,6,6584.38,0,-25.44
560,51,GSL,0,7,8774.22,0,-38.55
560,52,GSL,1,7,12925.97,0,-75.94
560,53,GSL,2,7,4626.23,0,-13.83
560,54,GSL,3,7,8800.37,0,-38.72
560,55,GSL,4,7,6675.51,0,-25.97
560,56,GSL,5,7,11977.51,0,-63.14
570,0,ISL,0,1,11987.52,1,
570,1,ISL,1,2,11987.52,1,
570,2,ISL,2,0,11987.52,1,
570,3,ISL,3,4,11987.52,1,
570,4,ISL,4,5,11987.52,1,
570,5,ISL,5,3,11987.52,1,
570,6,ISL,0,3,8518.44,1,
570,7,ISL,1,4,13152.94,1,
570,8,ISL,2,5,9689.35,1,
570,45,GSL,0,6,9734.65,0,-44.83
570,46,GSL,1,6,3043.16,0,-2.88
570,47,GSL,2,6,12706.11,0,-72.18
570,48,GSL,3,6,8927.0,0,-39.52
570,49,GSL,4,6,11951.8,0,-62.87
570,50,GSL,5,6,6552.31,0,-25.26
570,51,GSL,0,7,8823.92,0,-38.86
570,52,GSL,1,7,12913.22,0,-75.7
570,53,GSL,2,7,4566.93,0,-13.46
570,54,GSL,3,7,8765.97,0,-38.5
570,55,GSL,4,7,6703.34,0,-26.14
570,56,GSL,5,7,11987.19,0,-63.24
580,0,ISL,0,1,11987.52,1,
580,1,ISL,1,2,11987.52,1,
580,2,ISL,2,0,11987.52,1,
580,3,ISL,3,4,11987.52,1,
580,4,ISL,4,5,11987.52,1,
580,5,ISL,5,3,11987.52,1,
580,6,ISL,0,3,8460.02,1,
580,7,ISL,1,4,13142.13,1,
580,8,ISL,2,5,9754.99,1,
580,45,GSL,0,6,9687.12,0,-44.51
580,46,GSL,1,6,3109.38,0,-3.41
580,47,GSL,2,6,12726.4,0,-72.5
580,48,GSL,3,6,8961.22,0,-39.74
580,49,GSL,4,6,11943.62,0,-62.79
580,50,GSL,5,6,6520.44,0,-25.07
580,51,GSL,0,7,8873.42,0,-39.18
580,52,GSL,1,7,12900.13,0,-75.45
580,53,GSL,2,7,4507.64,0,-13.09
580,54,GSL,3,7,8731.46,0,-38.28
580,55,GSL,4,7,6731.45,0,-26.3
580,56,GSL,5,7,11996.62,0,-63.34
590,0,ISL,0,1,11987.52,1,
590,1,ISL,1,2,11987.52,1,
590,2,ISL,2,0,11987.52,1,
590,3,ISL,3,4,11987.52,1,
590,4,ISL,4,5,11987.52,1,
590,5,ISL,5,3,11987.52,1,
590,6,ISL,0,3,8402.38,1,
590,7,ISL,1,4,13130.21,1,
590,8,ISL,2,5,9820.62,1,
590,45,GSL,0,6,9639.31,0,-44.19
590,46,GSL,1,6,3175.59,0,-3.93
590,47,GSL,2,6,12746.33,0,-72.81
590,48,GSL,3,6,8995.39,0,-39.95
590,49,GSL,4,6,11935.17,0,-62.7
590,50,GSL,5,6,6488.79,0,-24.89
590,51,GSL,0,7,8922.72,0,-39.49
590,52,GSL,1,7,12886.68,0,-75.2
590,53,GSL,2,7,4448.38,0,-12.72
