t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
14730,12568863.6,58.323,339479281,3,0
14760,12576156.9,58.3447,329210238,3,0
14790,12583450.3,58.3665,318941194,3,0
14820,12590743.6,58.3882,308672150,3,0
14850,12598037.0,58.41,298403106,3,0
14880,12605330.3,58.4317,288134062,3,0
14910,12612623.7,58.4535,277865019,3,0
14940,12619917.0,58.4752,267595975,3,0
14970,12627210.4,58.497,257326931,3,0
15000,12634503.8,58.5187,247057887,3,0
15030,12641797.1,58.5404,236788844,3,0
15060,12649090.5,58.5622,226519800,3,0
15090,12656383.8,58.5839,216250756,3,0
15120,12663677.2,58.6057,205981712,3,0
15150,12670970.5,58.6274,195712669,3,0
15180,12678263.9,58.649,185443625,3,0
15210,12685557.2,58.6697,175174581,3,0
15240,12692850.6,58.6896,164905537,3,0
15270,12700143.9,58.7088,154636494,3,0
15300,12707437.3,58.727,144367450,3,0
15330,12714730.7,58.7444,134098406,3,0
15360,12722024.0,58.7609,123829362,3,0
15390,12729317.4,58.7768,113560319,3,0
15420,12736610.7,58.7919,103291275,3,0
15450,12743904.1,58.8065,93022231,3,0
15480,12751197.4,58.8206,82753187,3,0
15510,12758490.8,58.8342,72484144,3,0
15540,12763040.7,58.8409,66077844,3,0
15570,12765471.8,58.8422,62654829,1,0
15600,12767902.9,58.8434,59231815,1,0
15630,12770334.1,58.8446,55808800,1,0
15660,12772765.2,58.8456,52385786,1,0
15690,12775196.3,58.8465,48962771,1,0
15720,12777627.4,58.8473,45539756,1,0
15750,12780058.5,58.848,42116742,1,0
15780,12782489.7,58.8487,38693727,1,0
15810,12784920.8,58.8493,35270713,1,0
15840,12787351.9,58.8499,31847698,1,0
15870,12789783.0,58.8504,28424683,1,0
15900,12792214.1,58.8508,25001669,1,0
15930,12794645.3,58.8512,21578654,1,0
15960,12797076.4,58.8516,18155640,1,0
15990,12799507.5,58.8519,14732625,1,0
16020,12801938.6,58.8522,11309611,1,0
16050,12804369.7,58.8525,7886596,1,0
16080,12806800.8,58.8527,4463581,1,0
16110,12809232.0,58.853,1040567,1,0
16140,12809971.0,58.853,0,1,0
16170,12809971.0,58.853,0,0,0
16200,12809971.0,58.853,0,0,0
16230,12809971.0,58.853,0,0,0
