gs,sat,start_s,end_s,duration_s
Sydney,1102,6660,6960,300
Sydney,1102,12750,13020,270
Sydney,1103,6510,6780,270
Sydney,1103,12570,12840,270
Sydney,1104,6330,6600,270
Sydney,1104,12390,12660,270
Sydney,1105,6150,6390,240
Sydney,1105,12210,12510,300
Sydney,1106,6000,6210,210
Sydney,1106,12030,12330,300
Sydney,1107,5820,6030,210
Sydney,1107,11850,12150,300
Sydney,1108,5640,5850,210
Sydney,1108,11670,11970,300
Sydney,1109,5490,5640,150
Sydney,1109,11490,11790,300
Sydney,1110,5340,5460,120
Sydney,1110,11310,11610,300
Sydney,1111,5160,5250,90
Sydney,1111,11130,11430,300
Sydney,1112,5010,5040,30
Sydney,1112,10920,11250,330
Sydney,1113,10740,11100,360
Sydney,1114,10560,10920,360
Sydney,1115,10380,10740,360
Sydney,1116,10200,10560,360
Sydney,1117,10020,10380,360
Sydney,1118,9840,10200,360
Sydney,1119,9660,10020,360
Sydney,1120,9480,9840,360
Sydney,1121,9300,9660,360
Sydney,1122,9060,9330,270
Sydney,1122,15150,15420,270
Sydney,1123,8910,9150,240
Sydney,1123,14970,15240,270
Sydney,1124,8730,8970,240
Sydney,1124,14790,15060,270
Sydney,1125,8550,8790,240
Sydney,1125,14610,14880,270
Sydney,1126,8400,8610,210
Sydney,1126,14400,14700,300
Sydney,1127,8220,8400,180
Sydney,1127,14220,14550,330
Sydney,1128,8040,8220,180
Sydney,1128,14040,14370,330
Sydney,1129,7890,8040,150
Sydney,1129,13860,14190,330
Sydney,1130,7740,7830,90
Sydney,1130,13680,14010,330
Sydney,1131,7590,7620,30
Sydney,1131,13500,13830,330
Sydney,1132,13320,13650,330
Sydney,1133,13140,13470,330
Sydney,1134,12960,13290,330
Sydney,1135,12780,13110,330
Sydney,1136,12600,12930,330
Sydney,1137,12420,12780,360
Sydney,1138,12240,12600,360
Sydney,1139,12060,12420,360
Sydney,1140,11880,12240,360
Sydney,1141,11700,12060,360
Sydney,1142,11520,11880,360
Sydney,1143,11340,11700,360
Sydney,1144,11160,11520,360
Sydney,1144,17400,17460,60
Sydney,1145,10980,11340,360
Sydney,1145,17220,17310,90
Sydney,1146,10800,11160,360
Sydney,1146,17010,17130,120
Sydney,1147,10650,10980,330
Sydney,1147,16830,16980,150
Sydney,1148,10470,10800,330
Sydney,1148,16650,16800,150
Sydney,1149,10290,10620,330
Sydney,1149,16440,16620,180
Sydney,1150,10110,10440,330
Sydney,1150,16260,16470,210
Sydney,1151,9930,10260,330
Sydney,1151,16080,16290,210
Sydney,1152,9750,10080,330
Sydney,1152,15900,16110,210
Sydney,1153,9600,9900,300
Sydney,1153,15690,15930,240
Sydney,1154,9420,9720,300
Sydney,1154,15510,15750,240
Sydney,1155,9240,9510,270
Sydney,1155,15330,15600,270
